ID,Year,Keywords,Type,Cites
2.57E+11,2008,collaborative decision-making (cdm);multi-agent system mas;trust;computer supported collaborative work (cscw);artificial intelligence,wos,0
2.57E+11,2008,bayesian probability;neural networks;data mining;artificial intelligence,wos,0
2.57E+11,2008,artificial intelligence;medical informatics;bayesian networks;decision support systems;pvc detection,wos,0
2.57E+11,2008,artificial neural networks;urology;artificial intelligence;medical diagnosis;decision support systems,wos,0
2.57E+11,2008,ship design;initial design;artificial intelligence techniques;neuro-fuzzy system,wos,3
2.57E+11,2008,security and privacy protection;operating system;software/software engineering;inference engine;deduction and theorem proving and knowledge processing;artificial intelligence;computation methodologies,wos,4
2.57E+11,2007,logic;philosophy of science;artificial intelligence;cognitive science;abduction;dynamics;interaction,wos,4
2.57E+11,2008,family practice;episode of care;epidemiology;computerised medical record;classification;artificial intelligence,wos,19
2.57E+11,2008,artificial intelligence;reservoir operation;evolving neural networks;intelligent systems,wos,41
2.57E+11,2008,pollutant emissions;artificial intelligence;back propagation neural network;ant colony optimization;coal-fired power plants,wos,0
2.57E+11,2007,black box;project evaluation;export performance evaluation;artificial intelligence,wos,0
2.57E+11,2008,human-robot interaction;machine learning;artificial intelligence;social scaffolding;computational models of social learning,wos,24
2.57E+11,2008,artificial intelligence;genetic programming;machine invention;quantum computing,wos,3
2.57E+11,2008,computers' rights;legal protection;artificial intelligence;robotics,wos,0
2.57E+11,2008,holistic control;closed-loop control;artificial intelligence;energy control;media control,wos,0
2.57E+11,2008,artificial intelligence;assistive tools;handicap;decision making;virtual reality,wos,0
2.57E+11,2008,xylanase;fermentation;enzyme activity;artificial intelligence;modeling;optimization,wos,7
2.57E+11,2008,multi agent system;gis;artificial intelligence;sustainable mobility,wos,1
2.57E+11,2008,transmission planning;electricity deregulation;artificial intelligence;goal attainment,wos,4
2.57E+11,2008,artificial intelligence;artimetrics;biometrics;software agents,wos,0
2.57E+11,2008,artificial intelligence;decision support systems;intelligent agents;argumentation,wos,5
2.57E+11,2008,design of industrial products;artificial intelligence techniques;quality management,wos,0
2.57E+11,2008,embodied conversation agent (eca);artificial intelligence (ai);games;artificial intelligent natural-language identity (aini),wos,0
2.57E+11,2008,natural language interfaces;speech recognition;artificial intelligence,wos,0
2.57E+11,2008,artificial society;population;agents;resources;artificial intelligence;modelling;simulation,wos,0
2.57E+11,2008,artificial society;population;agents;resources;artificial intelligence;modeling;simulation,wos,0
2.58E+11,2008,the giant complex system;fuzzy processing;artificial intelligence;decision support systems,wos,0
2.58E+11,2008,artificial neural networks;artificial intelligence;heat exchangers;dynamic system modeling;adaptive control,wos,12
2.58E+11,2008,libraries;computer based learning;neural nets;database;artificial intelligence,wos,11
2.58E+11,2008,computer based learning;neural nets;database;artificial intelligence,wos,24
2.58E+11,2008,ambient intelligence;artificial intelligence;decision making;collaborative control;hierarchical control;human factors;large-scale system,wos,89
2.58E+11,2008,swarm grammar ideal model;ecological architecture;bio-inspired computing;computer-aided design;computer-aided architectural design;generative representation;swarm intelligence;collective intelligence;artificial intelligence;artificial life;evolutionary computation;stigmergy;collaborative algorithm,wos,2
2.58E+11,2008,humanity;cybernetics;artificial intelligence;neuropharmacology;cognitive neuroscience;theology and philosophy,wos,0
2.58E+11,2008,artificial intelligence;restoration of images;cognitive models,wos,0
2.58E+11,2008,temporal diagnosis;model-based reasoning;knowledge-based systems;artificial intelligence in medicine,wos,11
2.58E+11,2008,trust;reputation;peer-to-peer;cooperation;artificial intelligence,wos,2
2.58E+11,2008,piscimetrics;fisheries;neural nets;forecasting;classification;catch-effort;artificial intelligence;data structures,wos,32
2.58E+11,2008,evolutionary computation;bankruptcy;evolutionary nearest neighbor classifier;finance;artificial intelligence,wos,4
2.58E+11,2008,artificial intelligence;swarm intelligence;traveling salesman problem;optimization,wos,0
2.58E+11,2008,fraud detection;artificial intelligence;kdd;data mining;self-organizing maps,wos,0
2.58E+11,2008,approximate dynamic programming (adp);artificial intelligence (ai);context;context discernment;experience-based identification and control (ebic);neural networks (nns);optimal control;reinforcement learning (rl);system identification (sid),wos,13
2.58E+11,2008,artificial intelligence;gene regulation networks;connectionist networks;evolvability;regulatory region;evolution,wos,1
2.58E+11,2008,artificial intelligence;expert systems;marine technologies,wos,8
2.58E+11,2008,artificial intelligence;artificial neural networks;coastal engineering;coastal structures;breakwater;armor damage,wos,15
2.58E+11,2008,machine consciousness;artificial consciousness;artificial intelligence;models of consciousness;synthetic phenomenology,wos,18
2.58E+11,2008,volition;free will;ordinal scale;turing test;adaptive decision-making;artificial intelligence;artificial life,wos,2
2.58E+11,2008,grinding;coolant delivery;database;artificial intelligence methods,wos,0
2.58E+11,2008,pipe;design;mems;algorithms;artificial intelligence;automation,wos,0
2.58E+11,2008,knowledge discovery;data mining;large databases;artificial intelligence,wos,1
2.58E+11,2008,solid waste;incineration;neural network model;element contribution analysis;artificial intelligence,wos,0
2.58E+11,2008,robotics;drilling;subsurface;automation;artificial intelligence;structural dynamics;sampling;nasa,wos,23
2.58E+11,2007,artificial neural networks;genetic algorithms;non-symbolic artificial intelligence methods;pruning;abdominal pain in childhood,wos,2
2.58E+11,2008,artificial intelligence;photovoltaic energy systems;virtual experiments;virtual environments;simulator;synchronisation,wos,0
2.58E+11,2008,text classification;part-of-speech tagging;negation;narrative medical reports;artificial intelligence,wos,22
2.58E+11,2008,artificial intelligence;neural networks;fuzzy logic;genetic algorithm;expert systems;hybrid system;dsp;fpga;vhdl;photovoltaic systems;meteorological data;modeling;forecasting;optimization,wos,240
2.58E+11,2008,cognitive systems;alarm management systems;artificial intelligence;electrical power,wos,0
2.58E+11,2008,artificial intelligence;methods;fuzzy logic;plausible reasoning;bayesian filter,wos,1
2.59E+11,2008,appraisal theory;artificial intelligence;embodiment;emotions;heidegger,wos,4
2.59E+11,2007,artificial intelligence;artificial neural networks;short term load forecasting,wos,0
2.59E+11,2008,artificial intelligence;corrective control;decision trees;dynamic security;load shedding;machine learning;preventive control;self-organized maps,wos,12
2.59E+11,2008,artificial intelligence;permanent magnet synchronous motor;sliding mode control;state observer,wos,2
2.59E+11,2008,fuzzy-neural network;rule-base control;artificial intelligence;flood;pumping station operation,wos,23
2.59E+11,2008,information extraction;artificial intelligence;named entity analysis;knowledge base;ontology,wos,0
2.59E+11,2008,computational science;forensic science;computer science;artificial intelligence;law enforcement;investigation services,wos,11
2.59E+11,2008,retail banking;atm;electronic services optimization;agent technologies;artificial intelligence;reasoning agents;bdi agent,wos,0
2.59E+11,2008,artificial intelligence;artificial psychology;affective model;humanoid robot,wos,0
2.59E+11,2008,robotics;robotic soccer;artificial intelligence;image processing;intelligent agents,wos,0
2.59E+11,2008,artificial intelligence;biological computing;neurone-like;transistor-like;unit and connected assemblies;pavlovian association learning,wos,6
2.59E+11,2008,artificial intelligence;psychology;skill acquisition and learning;problem solving;cognitive architecture;soar;human-computer interaction;symbolic computational modeling;human experimentation;transfer,wos,4
2.59E+11,2008,artificial intelligence;oriented search algorithm;reactive power optimization,wos,3
2.59E+11,2008,activated sludge process;artificial intelligence;artificial neural networks;modeling,wos,36
2.59E+11,2008,probabilistic networks;multivariate gaussian distribution;artificial intelligence,wos,0
2.59E+11,2008,complexity theory;artificial intelligence;approval voting;complexity of procedural control,wos,8
2.59E+11,2008,intelligent decision support systems;decision making;artificial intelligence;evaluation;intelligent agents,wos,1
2.59E+11,2008,web-based education;e-learning scenario;java and xml technologies;artificial intelligence;intelligent tutoring systems;wound image understanding;wound healing simulation;virtual learning communities,wos,0
2.59E+11,2008,round objection detection;circle detection;artificial intelligence;pattern recognition,wos,0
2.59E+11,2008,expert systems;artificial intelligence;definition of expert system;expert;knowledge base;knowledge engineering;fuzzy reasoning;fuzzy sets;rules;reasoning mechanism;semantics,wos,0
2.59E+11,2007,genetic programming;soccer;unknown optimal strategy;artificial intelligence,wos,0
2.59E+11,2007,genetic programming;evolutionary computation;artificial intelligence;games,wos,0
2.59E+11,2009,decision support systems;dynamic programming;decision rnaking/process;artificial intelligence,wos,4
2.59E+11,2008,measurement system;artificial intelligence;temperature approximation and classfication;evolutionary computation,wos,0
2.59E+11,2008,machine vision;artificial intelligence;neural networks;optical character recognition;ocr;anpr,wos,0
2.59E+11,2008,monitored control systems;knowledge-based systems;discrete event systems;artificial intelligence,wos,3
2.59E+11,2008,web-based education;e-learning scenario;java and xml technologies;artificial intelligence;intelligent tutoring systems;wound image understanding;wound healing simulation,wos,0
2.59E+11,2008,document corpus;content incoherence;natural language processing;text mining;artificial intelligence;document engineering,wos,0
